Date,Rub_Exchange_Rate
2023-07-22,96.65771364622995
2024-02-03,99.64737759968885
2021-11-18,83.65414914284787
2023-10-31,98.14328859881685
2021-10-01,82.80829469707749
2023-08-07,96.10050354333389
2023-05-03,94.3258195865188
2023-03-04,93.24742112932917
2023-06-23,95.09950353290552
2023-10-16,97.36324502340328
2022-03-11,86.07712253929729
2020-06-09,72.90604121577529
2022-08-14,89.18218902085938
2023-04-01,93.4933819235277
2022-04-01,86.29585136200055
2023-07-14,95.5486751913689
2022-05-27,87.46012453852624
2022-07-02,88.20456127276798
2020-06-01,73.20683760248463
2023-10-26,98.0807541437268
2021-05-24,80.17892113516893
2023-02-09,92.68662253834034
2023-06-04,94.89810478037037
2023-07-01,95.80072050404921
2020-04-13,71.87183267214903
2021-08-09,81.33874395410496
2023-09-10,97.6630481415495
2023-02-17,93.40262669799162
2020-02-23,71.04719194488811
2020-05-31,73.1205062536588
2021-02-07,78.19390120738325
2024-01-16,99.92650657178184
2020-07-26,74.21857795613066
2023-12-09,98.28325907663044
2023-01-27,92.39779569672348
2023-08-31,96.68396936155857
2020-01-09,70.24374025498022
2022-10-11,90.60092219472688
2023-09-26,97.16357359545928
2022-11-26,90.94588416807174
2021-03-28,79.42797486767839
2020-09-10,74.63235307928682
2022-06-15,87.82473907807011
2023-08-21,96.7440705710325
2022-05-30,87.40012361531103
2023-12-05,98.95836686455743
2021-09-15,82.44249769322984
2020-12-11,76.87264205040812
2023-09-12,97.20198873348718
2020-09-19,74.73567102483993
2020-05-30,72.8364378287115
2021-04-17,79.25084967141612
2021-10-02,82.35725085702096
2024-02-15,99.98937417886886
2023-12-02,98.88689317691816
2021-07-04,80.92704166691023
2022-07-17,88.61291369405704
2021-05-03,80.11750613361839
2023-10-09,97.48697548966571
2023-03-17,93.65383604869382
2020-05-26,73.20855323746079
2021-02-06,77.85652430110495
2022-08-12,88.85789387130983
2023-11-27,98.28003691482715
2021-10-21,83.21859135056573
2021-04-08,79.1080502144041
2020-07-05,73.73754440975179
2023-02-21,93.06816627475652
2023-05-09,93.55457787175682
2021-08-31,82.08738580541358
2020-05-23,72.85512368685853
2022-01-21,84.92675936145679
2022-09-08,89.7480574358463
2020-07-16,73.84958513802732
2022-06-02,87.33799408048571
2020-10-06,75.57891783223447
2020-10-20,75.68637047331865
2023-10-17,97.93508596594721
2021-02-04,77.93001616914545
2020-05-02,71.9442870792002
2023-04-22,94.15705747804665
2020-07-21,73.76955289115179
2022-04-15,86.7044585424958
2020-09-03,74.67793824523204
2023-12-14,98.7151430754951
2023-11-30,98.72124888456491
2023-02-27,93.25042122334145
2021-01-19,77.7815034130979
2023-09-04,96.8309031104086
2022-05-04,87.45272951153322
2020-08-07,74.24634666660289
2021-10-03,82.4388486076192
2020-01-02,70.05699768355927
2020-04-22,72.03522469490925
2021-11-29,83.90885420953147
2023-12-23,99.15209052067553
2022-08-09,89.08200724849434
2024-02-02,99.94373704298047
2023-07-15,95.58258957605624
2023-10-06,97.68462773345085
2021-03-17,78.87801814113519
2023-02-10,92.67483562207825
2023-06-10,94.94805151532587
2021-10-25,83.39332845407364
2023-10-25,97.98984557541628
2023-06-11,94.89136085334351
2023-09-13,96.62628834877519
2020-11-13,76.37312941323921
2021-10-10,82.6926476571331
2021-12-10,84.16961227721923
2023-07-06,95.71129008844318
2022-08-30,89.13155573084944
2021-09-19,82.66305269341012
2021-09-24,82.78411496758999
2023-07-30,96.32913612497627
2023-06-02,96.20189124242063
2024-01-23,99.61805911749977
2023-06-08,94.9036448903779
2023-09-16,97.04512414722868
2023-11-05,98.52687491052261
2022-03-06,86.13700656576937
2021-10-07,82.85195427097376
2022-10-09,90.5879505713197
2021-07-10,80.99252998548117
2021-11-12,83.47774519764425
2021-07-31,81.71191681672826
2023-01-14,91.94873439639584
2023-06-20,95.20781293066057
2023-03-29,93.24524122920852
2021-06-08,80.28964966926159
2022-11-25,91.1286262305456
2021-06-24,80.82260158255303
2023-04-09,93.60280296109654
2022-01-18,84.97505987836261
2023-11-08,98.49044082909133
2021-04-29,79.69786260873744
2020-04-05,71.6063850883445
2022-10-17,90.4198316488658
2021-07-17,81.46367666968196
2023-06-18,95.29171335065341
2022-01-12,84.77843910857142
2022-05-13,87.34415892602904
2022-06-10,87.81663949890931
2022-11-04,90.93662220729513
2020-07-25,73.92091410628123
2021-01-27,77.97955222068147
2022-03-05,85.77665372136275
2022-05-20,87.38923762676127
2021-02-01,77.98898872196233
2022-02-05,85.50555230713552
2023-10-29,98.09320770743894
2023-05-26,94.78767073669924
2022-10-25,90.842123006671
2021-10-04,82.7406630074525
2021-09-04,82.19388780776195
2022-08-18,89.32658603137902
2021-12-26,84.90196018581582
2021-11-14,83.64143437254994
2020-04-08,71.88188791666792
2022-03-15,86.16884725862373
2021-02-10,78.28093493548897
2021-05-17,80.06018922435915
2022-12-07,91.5059638724574
2022-11-22,91.10567449245856
2022-07-18,88.35895682603305
2022-02-18,85.59688400141027
2020-07-19,73.92266582473485
2020-05-14,72.64112712772628
2022-11-17,90.67409280873251
2020-02-10,70.58427699220304
2022-10-14,89.92009338338201
2020-08-18,74.09412777719372
2021-01-13,77.60930704581048
2020-10-15,75.81748058433642
2021-02-22,78.36608515355773
2021-01-26,78.01540381657756
2021-08-15,81.9881937954397
2023-03-08,93.25300851768301
2022-12-22,91.48681004586027
2021-10-09,83.14144774492073
2023-02-26,92.94937690106258
2023-09-29,97.1419136187756
2021-06-04,80.35518737952297
2020-03-05,70.77561284443091
2020-01-15,70.32784856818354
2023-03-26,93.75295938598074
2022-11-30,91.55643603090016
2021-05-07,79.80572618237943
2021-01-14,77.4483234290424
2020-07-06,73.77711986770095
2022-02-02,85.51126092439668
2020-08-04,74.46186593986349
2022-03-02,85.76451665890538
2022-12-12,91.54874818725514
2022-05-28,87.57018765223063
2020-12-03,76.66367252997685
2021-12-20,84.22812140956096
2020-10-22,76.09230884739235
2022-10-13,90.34804149355934
2023-06-29,93.25456882489306
2021-03-31,79.19163344638348
2024-02-27,100.33214900444531
2022-03-26,86.31569831000925
2020-09-26,75.36885612995817
2022-09-22,89.7987939422973
2020-07-20,73.88852302026497
2020-06-10,73.14657854398224
2021-12-30,84.59175102551096
2021-02-05,77.96018782937848
2021-12-03,84.42820914468496
2023-02-03,92.20955141425793
2021-07-19,81.54345334092467
2023-11-14,98.16773145233181
2022-10-18,90.56822517706794
2022-10-22,90.51747648754085
2023-11-12,96.09312429779074
2023-01-09,92.03051702201978
2020-07-24,74.04743126139657
2020-02-04,70.6927139415887
2022-02-14,85.45895219099158
2021-05-23,80.49893329527853
2023-12-22,99.13507613956823
2024-02-06,101.48073593759031
2023-10-22,97.53922924815865
2020-04-01,72.01767665866291
2023-09-25,97.41479147235489
2022-06-16,88.02757432368037
2021-07-18,81.30460593281785
2023-10-01,97.73542598607854
2022-02-15,85.65285213413854
2020-08-29,74.76269481186993
2020-01-14,69.80349764793762
2020-11-11,76.4214127580913
2021-08-23,82.0324465453677
2021-01-22,77.83132819030402
2023-07-21,96.16774401612426
2020-06-15,73.60957716606387
2022-04-20,86.85913017747673
2020-01-21,69.37561656025409
2021-10-08,82.87553659656325
2023-02-28,93.17835969857579
2022-04-11,86.6956495061616
2023-06-21,95.68735687331193
2021-07-16,81.5008714752647
2024-02-19,100.07791758855923
2021-11-17,83.77167818576405
2022-08-15,89.09409483799953
2020-07-08,73.43347310799093
2022-09-02,89.47361812104187
2021-11-30,83.93220487692116
2021-05-25,80.35242410088169
2022-12-18,91.74332782904537
2021-04-19,79.42841762639657
2022-05-06,87.30223157158761
2022-01-17,85.04868363080394
2020-09-09,74.79458075949053
2020-01-22,71.02479688718888
2023-08-30,96.28158102556465
2021-04-04,79.2580477158246
2023-03-30,93.61662399501597
2020-10-03,75.51736574058616
2022-08-13,88.94964000237002
2023-04-30,94.25718595101849
2021-01-20,77.69641475843092
2022-03-16,85.46761486074489
2023-12-08,98.76605750114881
2020-12-09,75.7364713174678
2022-02-08,85.13075740466999
2023-08-25,96.55161342577382
2020-05-10,72.63322794417587
2022-05-21,87.74901728031811
2023-01-28,92.4077621328297
2023-10-28,97.82008626054852
2020-03-28,71.43799723330528
2024-01-22,99.63171608538191
2020-11-26,76.4521790664493
2023-05-23,94.78864041682951
2021-04-11,79.39289389594977
2020-05-01,72.58830157608047
2022-11-10,91.28379111594434
2022-12-31,92.01298943082764
2023-02-04,92.38108113066045
2023-07-18,96.15353355682663
2022-05-10,87.24104754152997
2023-12-30,99.1074740329525
2023-01-31,92.84778993791079
